"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","redlist","status","records","datasets","phylum","order","family","genus","species","class","ecoregion"
"961",761331,761331,816666,"Species","Theocorys veneris","Haeckel, 1887",493666,NA,NA,1,1,"Radiozoa","Nassellaria","Theoperidae","Theocorys","Theocorys veneris","Polycystina","Magdalena Transition"
"962",761332,761332,779673,"Species","Theocorythium trachelium","(Ehrenberg) Nigrini, 1967",413029,NA,NA,2,1,"Radiozoa","Nassellaria","Pterocorythidae","Theocorythium","Theocorythium trachelium","Polycystina","Magdalena Transition"
"963",761335,761335,816783,"Species","Theopilium tricostatum","Haeckel, 1887",493668,NA,NA,2,1,"Radiozoa","Nassellaria","Theoperidae","Theopilium","Theopilium tricostatum","Polycystina","Magdalena Transition"
"964",761430,761430,778571,"Genus","Tholospyris","Haeckel, 1881 emend. Goll, 1968",412983,NA,NA,5,1,"Radiozoa","Nassellaria","Trissocyclidae","Tholospyris",NA,"Polycystina","Magdalena Transition"
"965",761434,761434,761430,"Species","Tholospyris tripodiscus","Haeckel, 1887",493699,NA,NA,2,1,"Radiozoa","Nassellaria","Trissocyclidae","Tholospyris","Tholospyris tripodiscus","Polycystina","Magdalena Transition"
"966",761864,761864,761863,"Species","Tricolocampe cylindrica","Haeckel, 1887",493433,NA,NA,2,1,"Radiozoa","Nassellaria","Artostrobiidae","Tricolocampe","Tricolocampe cylindrica","Polycystina","Magdalena Transition"
"967",762004,762004,781677,"Genus","Trisulcus",NA,493583,NA,NA,1,1,"Radiozoa","Nassellaria","Plagiacanthidae","Trisulcus",NA,"Polycystina","Magdalena Transition"
"968",762005,762005,762004,"Species","Trisulcus triacanthus","Popofsky, 1913",493585,NA,NA,2,1,"Radiozoa","Nassellaria","Plagiacanthidae","Trisulcus","Trisulcus triacanthus","Polycystina","Magdalena Transition"
"969",762452,762452,822222,"Species","Udan undulata",NA,NA,NA,NA,2,1,"Radiozoa","Nassellaria","Theoperidae","Udan","Udan undulata","Polycystina","Magdalena Transition"
"970",763011,763011,769795,"Species","Xema sabini","(Sabine, 1819)",137167,TRUE,"LC",1,1,"Chordata","Charadriiformes","Laridae","Xema","Xema sabini","Aves","Magdalena Transition"
"971",763295,763295,763294,"Species","Zygocircus productus","Buetschli, 1882",493705,NA,NA,2,1,"Radiozoa","Nassellaria","Trissocyclidae","Zygocircus","Zygocircus productus","Polycystina","Magdalena Transition"
"972",764111,764111,748521,"Subclass","Hydroidolina","Collins, 2000",19494,NA,NA,5,1,"Cnidaria",NA,NA,NA,NA,"Hydrozoa","Magdalena Transition"
"973",765104,765104,778915,"Superfamily","Pterotracheoidea","Rafinesque, 1814",387338,NA,NA,6,2,"Mollusca","Littorinimorpha",NA,NA,NA,"Gastropoda","Magdalena Transition"
"974",769803,769803,420876,"Genus","Chelonia","Brongniart, 1800",137067,NA,NA,2,1,"Chordata","Testudines","Cheloniidae","Chelonia",NA,"Reptilia","Magdalena Transition"
"975",774912,833868,768899,"Species","Ophiura (Ophiuroglypha) irrorata","(Lyman, 1878)",244317,NA,NA,1,1,"Echinodermata","Ophiurida","Ophiuridae","Ophiura","Ophiura (Ophiuroglypha) irrorata","Ophiuroidea","Magdalena Transition"
"976",779663,779663,750278,"Species","Lophospyris pentagona","(Ehrenberg) Petrushevskaya, 1971",412977,NA,NA,2,1,"Radiozoa","Nassellaria","Trissocyclidae","Lophospyris","Lophospyris pentagona","Polycystina","Magdalena Transition"
"977",779664,779664,781898,"Species","Phormospyris stabilis","Goll, 1976",412980,NA,NA,2,1,"Radiozoa","Nassellaria","Trissocyclidae","Phormospyris","Phormospyris stabilis","Polycystina","Magdalena Transition"
"978",786787,786787,793050,"Species","Oculophryxus bicaulis","Shields & Gómez-Gutiérrez, 1996",261589,NA,NA,5,1,"Arthropoda","Isopoda","Dajidae","Oculophryxus","Oculophryxus bicaulis","Malacostraca","Magdalena Transition"
"979",788757,788757,779962,"Species","Sphaeroidinella dehiscens","(Parker & Jones, 1865)",418108,NA,NA,6,1,"Foraminifera","Globigerinida","Globigerinidae","Sphaeroidinella","Sphaeroidinella dehiscens","Globothalamea","Magdalena Transition"
"980",789202,789202,779972,"Species","Tenuitella iota","(Parker, 1962)",418112,NA,NA,3,1,"Foraminifera","Globigerinida","Candeinidae","Tenuitella","Tenuitella iota","Globothalamea","Magdalena Transition"
"981",797902,797902,395447,"Species","Abra californica","Knudsen, 1970",507247,NA,NA,1,1,"Mollusca","Cardiida","Semelidae","Abra","Abra californica","Bivalvia","Magdalena Transition"
"982",798020,798020,699618,"Species","Penaeus brevirostris","Kingsley, 1878",584943,NA,NA,1,1,"Arthropoda","Decapoda","Penaeidae","Penaeus","Penaeus brevirostris","Malacostraca","Magdalena Transition"
"983",798044,798044,440898,"Order","Decapoda","Latreille, 1802",1130,NA,NA,5,1,"Arthropoda","Decapoda",NA,NA,NA,"Malacostraca","Magdalena Transition"
"984",799844,799844,601831,"Species","Aphrodita refulgida","Moore, 1910",333001,NA,NA,1,1,"Annelida","Phyllodocida","Aphroditidae","Aphrodita","Aphrodita refulgida","Polychaeta","Magdalena Transition"
"985",804871,804871,809653,"Species","Terebra (Strioterebrum) lucana","Dall, 1908",438842,NA,NA,2,1,"Mollusca","Neogastropoda","Terebridae","Terebra","Terebra (Strioterebrum) lucana","Gastropoda","Magdalena Transition"
"986",807774,807774,770011,"Species","Nodipecten subnodosus","(G. B. Sowerby I, 1835)",394383,NA,NA,1,1,"Mollusca","Pectinoida","Pectinidae","Nodipecten","Nodipecten subnodosus","Bivalvia","Magdalena Transition"
"987",815117,815117,459831,"Subspecies","Lampadena urophaos urophaos","Paxton, 1963",293621,NA,NA,2,1,"Chordata","Myctophiformes","Myctophidae","Lampadena","Lampadena urophaos","Actinopteri","Magdalena Transition"
"988",815664,815664,NA,NA,"Cerithium (Thericium) sternmuscarem","Valenciennes",574966,NA,NA,1,1,NA,NA,NA,NA,NA,NA,"Magdalena Transition"
"989",825629,825629,746827,"Species","Globigerina incisa",NA,NA,NA,NA,2,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerina","Globigerina incisa",NA,"Magdalena Transition"
"990",826031,826031,746827,"Species","Globigerina praedigitata",NA,NA,NA,NA,1,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerina","Globigerina praedigitata",NA,"Magdalena Transition"
"991",826682,826682,833140,"Species","Turborotalia humilis",NA,NA,NA,NA,1,1,"Foraminifera","Globigerinida","Globorotaliidae","Turborotalia","Turborotalia humilis",NA,"Magdalena Transition"
"992",826703,826703,746827,"Species","Globigerina obesa",NA,NA,NA,NA,2,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerina","Globigerina obesa",NA,"Magdalena Transition"
"993",826837,826837,446767,"Species","Globigerinoides obliquus",NA,NA,NA,NA,7,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerinoides","Globigerinoides obliquus",NA,"Magdalena Transition"
"994",827265,827265,821010,"Species","Globorotaloides trema",NA,NA,NA,NA,2,1,"Foraminifera","Globigerinida","Candeinidae","Globorotaloides","Globorotaloides trema",NA,"Magdalena Transition"
"995",827339,827339,825753,"Species","Sphaeroidinellopsis subdehiscens",NA,NA,NA,NA,1,1,"Foraminifera","Globigerinida","Globigerinidae","Sphaeroidinellopsis","Sphaeroidinellopsis subdehiscens",NA,"Magdalena Transition"
"996",827396,827396,793969,"Species","Neogloboquadrina humerosa","(Takayanagi & Saito, 1962)",735212,NA,NA,4,1,"Foraminifera","Globigerinida","Globorotaliidae","Neogloboquadrina","Neogloboquadrina humerosa","Globothalamea","Magdalena Transition"
"997",827470,827470,629048,"Species","Globorotalia miocenica",NA,NA,NA,NA,1,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia","Globorotalia miocenica",NA,"Magdalena Transition"
"998",827624,827624,476936,"Subspecies","Neogloboquadrina pachyderma dextralis",NA,NA,NA,NA,8,1,"Foraminifera","Globigerinida","Globorotaliidae","Neogloboquadrina","Neogloboquadrina pachyderma",NA,"Magdalena Transition"
"999",827648,827648,746866,"Species","Globoquadrina dehiscens","(Chapman, Parr & Collins, 1934)",735166,NA,NA,1,1,"Foraminifera","Globigerinida","Catapsydracidae","Globoquadrina","Globoquadrina dehiscens","Globothalamea","Magdalena Transition"
"1000",827796,827796,793969,"Species","Neogloboquadrina atlantica",NA,NA,NA,NA,5,1,"Foraminifera","Globigerinida","Globorotaliidae","Neogloboquadrina","Neogloboquadrina atlantica",NA,"Magdalena Transition"
"1001",828069,828069,825753,"Species","Sphaeroidinellopsis seminulina",NA,NA,NA,NA,1,1,"Foraminifera","Globigerinida","Globigerinidae","Sphaeroidinellopsis","Sphaeroidinellopsis seminulina",NA,"Magdalena Transition"
"1002",828144,828144,746866,"Species","Globoquadrina altispira","(Cushman & Jarvis, 1936)",735165,NA,NA,5,1,"Foraminifera","Globigerinida","Catapsydracidae","Globoquadrina","Globoquadrina altispira","Globothalamea","Magdalena Transition"
"1003",828743,828743,476936,"Subspecies","Neogloboquadrina pachyderma sinistralis",NA,NA,NA,NA,3,1,"Foraminifera","Globigerinida","Globorotaliidae","Neogloboquadrina","Neogloboquadrina pachyderma",NA,"Magdalena Transition"
"1004",829715,829715,629048,"Species","Globorotalia praefohsi",NA,NA,NA,NA,1,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia","Globorotalia praefohsi",NA,"Magdalena Transition"
"1005",830596,830596,746866,"Species","Globoquadrina venezuelana",NA,NA,NA,NA,7,1,"Foraminifera",NA,"Catapsydracidae","Globoquadrina","Globoquadrina venezuelana","Foraminifera incertae sedis","Magdalena Transition"
"1006",831308,831308,746827,"Species","Globigerina woodi","Jenkins, 1960",735137,NA,NA,6,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerina","Globigerina woodi","Globothalamea","Magdalena Transition"
"1007",831821,831821,746827,"Species","Globigerina pseudociperoensis",NA,NA,NA,NA,3,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerina","Globigerina pseudociperoensis",NA,"Magdalena Transition"
"1008",832164,832164,629048,"Species","Globorotalia puncticulata","(Deshayes, 1832)",735205,NA,NA,4,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia puncticulata","Globothalamea","Magdalena Transition"
"1009",832639,832639,446767,"Species","Globigerinoides subquadratus",NA,NA,NA,NA,1,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerinoides","Globigerinoides subquadratus",NA,"Magdalena Transition"
"1010",836425,836425,698037,"Subspecies","Hyporhamphus roberti roberti","(Valenciennes, 1847)",272194,NA,NA,3,1,"Chordata","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus roberti","Actinopteri","Magdalena Transition"
"1011",839503,839503,839604,"Species","Cycladophora davisiana","Ehrenberg, 1861",410037,NA,NA,2,1,"Radiozoa","Nassellaria","Theoperidae","Cycladophora","Cycladophora davisiana","Polycystina","Magdalena Transition"
"1012",842386,1047141,604839,"Species","Balanus pacificus","(Pilsbry, 1916)",882387,NA,NA,1,1,"Arthropoda","Sessilia","Balanidae","Balanus","Balanus pacificus",NA,"Magdalena Transition"
"1013",842810,842810,764087,"Species","Livoneca bowmani","Brusca, 1981",258179,NA,NA,2,1,"Arthropoda","Isopoda","Cymothoidae","Livoneca","Livoneca bowmani","Malacostraca","Magdalena Transition"
"1014",856101,856101,779784,"Species","Caryocorbula porcella","(Dall, 1916)",584713,NA,NA,1,1,"Mollusca","Myoida","Corbulidae","Caryocorbula","Caryocorbula porcella","Bivalvia","Magdalena Transition"
"1015",861019,861019,486399,"Species","Paralomis verrilli","(Benedict, 1895)",378132,NA,NA,1,1,"Arthropoda","Decapoda","Lithodidae","Paralomis","Paralomis verrilli","Malacostraca","Magdalena Transition"
"1016",1014723,1014723,769629,"Genus","Cybicola","Bassett-Smith, 1898",347032,NA,NA,1,1,"Arthropoda","Siphonostomatoida","Pseudocycnidae","Cybicola",NA,NA,"Magdalena Transition"
"1017",1014968,765763,770838,"Species","Acartia (Acanthacartia) giesbrechti","Dahl, 1894",416441,NA,NA,1,1,"Arthropoda","Calanoida","Acartiidae","Acartia","Acartia (Acanthacartia) giesbrechti",NA,"Magdalena Transition"
"1018",1015527,1015527,1015528,"Species","Fowlerichthys avalonis","(Jordan & Starks, 1907)",712506,TRUE,"LC",5,2,"Chordata","Lophiiformes","Antennariidae","Fowlerichthys","Fowlerichthys avalonis","Actinopteri","Magdalena Transition"
"1019",1015726,1015726,405321,"Species","Arbacia stellata","(Blainville, 1825; ?Gmelin, 1791)",513125,NA,NA,3,1,"Echinodermata","Arbacioida","Arbaciidae","Arbacia","Arbacia stellata","Echinoidea","Magdalena Transition"
"1020",1015774,1015774,405679,"Subspecies","Arctocephalus philippii townsendi","(Merriam, 1897)",477319,NA,NA,16,2,"Chordata","Carnivora","Otariidae","Arctocephalus","Arctocephalus philippii","Mammalia","Magdalena Transition"
"1021",1016174,1016174,802729,"Species","Hyporthodus acanthistius","(Gilbert, 1892)",475097,TRUE,"LC",1,1,"Chordata","Perciformes","Serranidae","Hyporthodus","Hyporthodus acanthistius","Actinopteri","Magdalena Transition"
"1022",1017088,1017088,775182,"Species","Califanthura squamosissima","(Menzies, 1951)",259635,NA,NA,1,1,"Arthropoda","Isopoda","Paranthuridae","Califanthura","Califanthura squamosissima","Malacostraca","Magdalena Transition"
"1023",1017193,1017193,1017194,"Species","Stichopilidium columba",NA,549459,NA,NA,1,1,"Radiozoa","Nassellaria","Theoperidae","Stichopilidium","Stichopilidium columba","Polycystina","Magdalena Transition"
"1024",1017195,1017195,1017194,"Species","Stichopilidium kruegeri","(Popofsky) Nishimura & Yamauchi, 1984",493663,NA,NA,2,1,"Radiozoa","Nassellaria","Theoperidae","Stichopilidium","Stichopilidium kruegeri","Polycystina","Magdalena Transition"
"1025",1017234,1017234,427988,"Subspecies","Cosmocampus arctus arctus","(Jenkins & Evermann, 1889)",278056,NA,NA,5,2,"Chordata","Syngnathiformes","Syngnathidae","Cosmocampus","Cosmocampus arctus","Actinopteri","Magdalena Transition"
"1026",1018035,1018035,802729,"Species","Hyporthodus niphobles","(Gilbert & Starks, 1897)",475078,TRUE,"DD",5,3,"Chordata","Perciformes","Serranidae","Hyporthodus","Hyporthodus niphobles","Actinopteri","Magdalena Transition"
"1027",1018111,1018111,745639,"Species","Euchitonia elegans-furcata",NA,550683,NA,NA,3,1,"Radiozoa","Spumellaria","Spongodiscidae","Euchitonia","Euchitonia elegans-furcata","Polycystina","Magdalena Transition"
"1028",1018270,1018270,1018271,"Species","Calyptraeotheres granti","(Glassell, 1933)",445106,NA,NA,1,1,"Arthropoda","Decapoda","Pinnotheridae","Calyptraeotheres","Calyptraeotheres granti","Malacostraca","Magdalena Transition"
"1029",1018514,1018514,813834,"Species","Acanthodesmia vinculata","Mueller, 1858",493675,NA,NA,3,1,"Radiozoa","Nassellaria","Trissocyclidae","Acanthodesmia","Acanthodesmia vinculata","Polycystina","Magdalena Transition"
"1030",1018535,1018535,746878,"Variety","Globorotalia menardii var. ungulata","Bermúdez, 1960",710502,NA,NA,5,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia menardii","Globothalamea","Magdalena Transition"
"1031",1018866,1018866,748187,"Species","Hexalonche amphisiphon","Haeckel, 1887",493356,NA,NA,2,1,"Radiozoa","Spumellaria","Actinommidae","Hexalonche","Hexalonche amphisiphon","Polycystina","Magdalena Transition"
"1032",1018869,1018869,1018870,"Species","Ceratocyrtis histricosa","(Joergensen) Petrushevskaya, 1971",493523,NA,NA,2,1,"Radiozoa","Nassellaria","Plagiacanthidae","Ceratocyrtis","Ceratocyrtis histricosa","Polycystina","Magdalena Transition"
"1033",1018935,1018935,453782,"Species","Hexacontium armatum-hostile",NA,550686,NA,NA,3,1,"Radiozoa","Spumellaria","Actinommidae","Hexacontium","Hexacontium armatum-hostile","Polycystina","Magdalena Transition"
"1034",1019319,1019319,459445,"Species","Laetmogone scotoeides","(H.L. Clark, 1913)",214635,NA,NA,1,1,"Echinodermata","Elasipodida","Laetmogonidae","Laetmogone","Laetmogone scotoeides","Holothuroidea","Magdalena Transition"
"1035",1019342,1019342,637042,"Subspecies","Lagocephalus lagocephalus lagocephalus","(Linnaeus, 1758)",236493,NA,NA,1,1,"Chordata","Tetraodontiformes","Tetraodontidae","Lagocephalus","Lagocephalus lagocephalus","Actinopteri","Magdalena Transition"
"1036",1019720,1019720,778114,"Species","Echinolittorina aspera","(Philippi, 1846)",446852,NA,NA,6,1,"Mollusca","Littorinimorpha","Littorinidae","Echinolittorina","Echinolittorina aspera","Gastropoda","Magdalena Transition"
"1037",1019722,1019722,778114,"Species","Echinolittorina modesta","(Philippi, 1846)",446865,NA,NA,6,1,"Mollusca","Littorinimorpha","Littorinidae","Echinolittorina","Echinolittorina modesta","Gastropoda","Magdalena Transition"
"1038",1019725,1019725,777917,"Species","Hermundura salazarvallejoi","(León-González, 1991)",558292,NA,NA,2,1,"Annelida","Phyllodocida","Pilargidae","Hermundura","Hermundura salazarvallejoi","Polychaeta","Magdalena Transition"
"1039",1019897,1019897,817091,"Species","Kajikia audax","(Philippi, 1887)",712907,TRUE,"NT",2,2,"Chordata","Perciformes","Istiophoridae","Kajikia","Kajikia audax","Actinopteri","Magdalena Transition"
"1040",1020789,1020789,835623,"Species","Paroctopus digueti","(Perrier & Rochebrune, 1894)",534130,NA,NA,1,1,"Mollusca","Octopoda","Octopodidae","Paroctopus","Paroctopus digueti","Cephalopoda","Magdalena Transition"
"1041",1020992,1020992,753894,"Species","Ophiothrix (Ophiothrix) rudis","Lyman, 1874",244190,NA,NA,2,1,"Echinodermata","Ophiurida","Ophiotrichidae","Ophiothrix","Ophiothrix (Ophiothrix) rudis","Ophiuroidea","Magdalena Transition"
"1042",1021576,1021576,1021577,"Species","Phascolion (Montuga) lutense","Selenka, 1885",175039,NA,NA,1,1,"Sipuncula","Golfingiida","Phascolionidae","Phascolion","Phascolion (Montuga) lutense","Sipunculidea","Magdalena Transition"
"1043",1021956,1021956,803004,"Species","Cetomya perla","(Dall, 1908)",494241,NA,NA,1,1,"Mollusca",NA,"Poromyidae","Cetomya","Cetomya perla","Bivalvia","Magdalena Transition"
"1044",1022171,1022171,1014723,"Species","Cybicola buccata","(Wilson, 1922)",571976,NA,NA,2,1,"Arthropoda","Siphonostomatoida","Pseudocycnidae","Cybicola","Cybicola buccata",NA,"Magdalena Transition"
"1045",1022261,1022261,757431,"Species","Pterocanium charybdeum","(Müller, 1858)",549594,NA,NA,2,1,"Radiozoa","Nassellaria","Theoperidae","Pterocanium","Pterocanium charybdeum","Polycystina","Magdalena Transition"
"1046",1022662,1022662,793036,"Species","Berthelinia chloris","(Dall, 1918)",492588,NA,NA,2,1,"Mollusca","Sacoglossa","Juliidae","Berthelinia","Berthelinia chloris","Gastropoda","Magdalena Transition"
"1047",1022813,1022813,771617,"Species","Armases magdalenense","(Rathbun, 1918)",444485,NA,NA,1,1,"Arthropoda","Decapoda","Sesarmidae","Armases","Armases magdalenense","Malacostraca","Magdalena Transition"
"1048",1023242,1023242,820694,"Species","Cotonopsis filbyi","(G. B. Sowerby III, 1888)",571929,NA,NA,1,1,"Mollusca","Neogastropoda","Columbellidae","Cotonopsis","Cotonopsis filbyi","Gastropoda","Magdalena Transition"
"1049",1023372,1023372,672493,"Species","Tanystylum duospinum","Hilton, 1939",240357,NA,NA,1,1,"Arthropoda","Pantopoda","Ammotheidae","Tanystylum","Tanystylum duospinum","Pycnogonida","Magdalena Transition"
"1050",1023380,1023380,772073,"Species","Tedania (Tedania) anhelans","(Vio in Olivi, 1792)",169546,NA,NA,1,1,"Porifera","Poecilosclerida","Tedaniidae","Tedania","Tedania (Tedania) anhelans","Demospongiae","Magdalena Transition"
