"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","class","redlist","status","species","hab","gisd","ecoregion"
"439",515151,515151,700820,"Species","Subeucalanus pileatus","(Giesbrecht, 1888)",104547,1,1,"Arthropoda","Calanoida","Subeucalanidae","Subeucalanus",NA,NA,NA,"Subeucalanus pileatus",NA,NA,"Rio Grande"
"440",515152,515152,700820,"Species","Subeucalanus subcrassus","(Giesbrecht, 1888)",104548,4,1,"Arthropoda","Calanoida","Subeucalanidae","Subeucalanus",NA,NA,NA,"Subeucalanus subcrassus",NA,NA,"Rio Grande"
"441",515153,515153,700820,"Species","Subeucalanus subtenuis","(Giesbrecht, 1888)",104549,1,1,"Arthropoda","Calanoida","Subeucalanidae","Subeucalanus",NA,NA,NA,"Subeucalanus subtenuis",NA,NA,"Rio Grande"
"442",515539,515539,760556,"Species","Symbolophorus barnardi","(Tåning, 1932)",217720,9,1,"Chordata","Myctophiformes","Myctophidae","Symbolophorus","Actinopteri",NA,NA,"Symbolophorus barnardi",NA,NA,"Rio Grande"
"443",515547,515547,760556,"Species","Symbolophorus veranyi","(Moreau, 1888)",126630,1,1,"Chordata","Myctophiformes","Myctophidae","Symbolophorus","Actinopteri",NA,NA,"Symbolophorus veranyi",NA,NA,"Rio Grande"
"444",515630,515630,760563,"Species","Symphurus ginsburgi","Menezes & Benvegnú, 1976",274245,2,2,"Chordata","Pleuronectiformes","Cynoglossidae","Symphurus","Actinopteri",NA,NA,"Symphurus ginsburgi",NA,NA,"Rio Grande"
"445",515634,515634,760563,"Species","Symphurus jenynsi","Evermann & Kendall, 1906",274249,8,3,"Chordata","Pleuronectiformes","Cynoglossidae","Symphurus","Actinopteri",NA,NA,"Symphurus jenynsi",NA,NA,"Rio Grande"
"446",515635,515635,760563,"Species","Symphurus kyaropterygium","Menezes & Benvegnú, 1976",274250,2,1,"Chordata","Pleuronectiformes","Cynoglossidae","Symphurus","Actinopteri",NA,NA,"Symphurus kyaropterygium",NA,NA,"Rio Grande"
"447",515669,515669,760563,"Species","Symphurus trewavasae","Chabanaud, 1948",274277,3,2,"Chordata","Pleuronectiformes","Cynoglossidae","Symphurus","Actinopteri",NA,NA,"Symphurus trewavasae",NA,NA,"Rio Grande"
"448",515723,515723,509722,"Genus","Symplectoscyphus","Marktanner-Turneretscher, 1890",117235,2,1,"Cnidaria","Leptothecata","Sertulariidae","Symplectoscyphus","Hydrozoa",NA,NA,NA,NA,NA,"Rio Grande"
"449",515804,515804,760606,"Species","Sympterygia acuta","Garman, 1877",282916,212,3,"Chordata","Rajiformes","Arhynchobatidae","Sympterygia","Elasmobranchii",TRUE,"VU","Sympterygia acuta",NA,NA,"Rio Grande"
"450",515805,515805,760606,"Species","Sympterygia bonapartii","Müller & Henle, 1841",282917,23,1,"Chordata","Rajiformes","Arhynchobatidae","Sympterygia","Elasmobranchii",TRUE,"DD","Sympterygia bonapartii",NA,NA,"Rio Grande"
"451",516190,516190,700886,"Species","Syngnathus folletti","Herald, 1942",275224,4,2,"Chordata","Syngnathiformes","Syngnathidae","Syngnathus","Actinopteri",NA,NA,"Syngnathus folletti",NA,NA,"Rio Grande"
"452",517062,517062,769989,"Species","Tectonatica pusilla","(Say, 1822)",160063,2,1,"Mollusca","Littorinimorpha","Naticidae","Tectonatica","Gastropoda",NA,NA,"Tectonatica pusilla",NA,NA,"Rio Grande"
"453",517157,517157,761684,"Genus","Teinostoma","H. Adams & A. Adams, 1853",137627,1,1,"Mollusca","Littorinimorpha","Tornidae","Teinostoma","Gastropoda",NA,NA,NA,NA,NA,"Rio Grande"
"454",517507,517507,673017,"Species","Temora stylifera","(Dana, 1849)",104879,6,2,"Arthropoda","Calanoida","Temoridae","Temora",NA,NA,NA,"Temora stylifera",NA,NA,"Rio Grande"
"455",517508,517508,673017,"Species","Temora turbinata","(Dana, 1849)",104880,8,1,"Arthropoda","Calanoida","Temoridae","Temora",NA,NA,NA,"Temora turbinata",NA,NA,"Rio Grande"
"456",518506,518506,771692,"Species","Thalassarche chlororhynchos","(Gmelin, 1789)",159069,1,1,"Chordata","Procellariiformes","Diomedeidae","Thalassarche","Aves",TRUE,"EN","Thalassarche chlororhynchos",NA,NA,"Rio Grande"
"457",518746,518746,761259,"Species","Thalassophryne montevidensis","(Berg, 1893)",282956,3,1,"Chordata","Batrachoidiformes","Batrachoididae","Thalassophryne","Actinopteri",NA,NA,"Thalassophryne montevidensis",NA,NA,"Rio Grande"
"458",519480,519480,775726,"Genus","Thunnus","South, 1845",126065,1,1,"Chordata","Perciformes","Scombridae","Thunnus","Actinopteri",NA,NA,NA,NA,NA,"Rio Grande"
"459",519520,519520,701064,"Genus","Thyasira","Lamarck, 1818",138552,1,1,"Mollusca","Lucinoida","Thyasiridae","Thyasira","Bivalvia",NA,NA,NA,NA,NA,"Rio Grande"
"460",519564,519564,519520,"Species","Thyasira trisinuata","(d'Orbigny, 1853)",156674,1,1,"Mollusca","Lucinoida","Thyasiridae","Thyasira","Bivalvia",NA,NA,"Thyasira trisinuata",NA,NA,"Rio Grande"
"461",519673,519673,777130,"Species","Thyrsitops lepidopoides","(Cuvier, 1832)",282972,141,4,"Chordata","Perciformes","Gempylidae","Thyrsitops","Actinopteri",NA,NA,"Thyrsitops lepidopoides",NA,NA,"Rio Grande"
"462",519895,519895,769403,"Genus","Timea","Gray, 1867",132079,2,1,"Porifera","Tethyida","Timeidae","Timea","Demospongiae",NA,NA,NA,NA,NA,"Rio Grande"
"463",520492,520492,740885,"Genus","Trachinotus","Lacepède, 1801",125945,10,1,"Chordata","Perciformes","Carangidae","Trachinotus","Actinopteri",NA,NA,NA,NA,NA,"Rio Grande"
"464",520496,520496,520492,"Species","Trachinotus blochii","(Lacepède, 1801)",151169,3,1,"Chordata","Perciformes","Carangidae","Trachinotus","Actinopteri",NA,NA,"Trachinotus blochii",NA,NA,"Rio Grande"
"465",520536,520536,674756,"Species","Trachipterus jacksonensis","(Ramsay, 1881)",272534,2,1,"Chordata","Lampriformes","Trachipteridae","Trachipterus","Actinopteri",NA,NA,"Trachipterus jacksonensis",NA,NA,"Rio Grande"
"466",520553,520553,740885,"Genus","Trachurus","Rafinesque, 1810",125946,120,1,"Chordata","Perciformes","Carangidae","Trachurus","Actinopteri",NA,NA,NA,NA,NA,"Rio Grande"
"467",520559,520559,520553,"Species","Trachurus lathami","Nichols, 1920",159655,48,4,"Chordata","Perciformes","Carangidae","Trachurus","Actinopteri",NA,NA,"Trachurus lathami",NA,NA,"Rio Grande"
"468",520670,520670,774182,"Species","Trachypollia turricula","(Maltzan, 1884)",224909,1,1,"Mollusca","Neogastropoda","Muricidae","Trachypollia","Gastropoda",NA,NA,"Trachypollia turricula",NA,NA,"Rio Grande"
"469",521033,521033,771199,"Genus","Trichiurus","Linnaeus, 1758",126098,1,1,"Chordata","Perciformes","Trichiuridae","Trichiurus","Actinopteri",NA,NA,NA,NA,NA,"Rio Grande"
"470",521670,521670,761978,"Species","Tripalea clavaria","(Studer, 1878)",291239,1,1,"Cnidaria","Alcyonacea","Spongiodermidae","Tripalea","Anthozoa",NA,NA,"Tripalea clavaria",NA,NA,"Rio Grande"
"471",521676,521676,521704,"Genus","Triphora","Blainville, 1828",147186,2,1,"Mollusca","Caenogastropoda incertae sedis","Triphoridae","Triphora","Gastropoda",NA,NA,NA,NA,NA,"Rio Grande"
"472",521757,521757,773453,"Species","Tripterophycis gilchristi","Boulenger, 1902",217739,3,1,"Chordata","Gadiformes","Moridae","Tripterophycis","Actinopteri",NA,NA,"Tripterophycis gilchristi",NA,NA,"Rio Grande"
"473",522067,522067,762073,"Species","Trochocyathus laboreli","Cairns, 2000",286886,12,1,"Cnidaria","Scleractinia","Caryophylliidae","Trochocyathus","Anthozoa",NA,NA,"Trochocyathus laboreli",NA,NA,"Rio Grande"
"474",522921,522921,768187,"Species","Turborotalita quinqueloba","(Natland, 1938)",113462,2,2,"Foraminifera","Globigerinida","Globigerinidae","Turborotalita","Globothalamea",NA,NA,"Turborotalita quinqueloba",NA,NA,"Rio Grande"
"475",523091,523091,768473,"Species","Turritopsis nutricula","McCrady, 1857",117440,1,1,"Cnidaria","Anthoathecata","Oceaniidae","Turritopsis","Hydrozoa",NA,NA,"Turritopsis nutricula",NA,NA,"Rio Grande"
"476",523510,523510,777632,"Species","Ulaema lefroyi","(Goode, 1874)",322267,3,1,"Chordata","Perciformes","Gerreidae","Ulaema","Actinopteri",NA,NA,"Ulaema lefroyi",NA,NA,"Rio Grande"
"477",523543,523543,523541,"Species","Ulothrix flacca","(Dillwyn) Thuret, 1863",145925,6,1,"Chlorophyta","Ulotrichales","Ulotrichaceae","Ulothrix","Ulvophyceae",NA,NA,"Ulothrix flacca",NA,NA,"Rio Grande"
"478",523564,523564,701264,"Species","Ulva compressa","Linnaeus, 1753",234462,5,1,"Chlorophyta","Ulvales","Ulvaceae","Ulva","Ulvophyceae",NA,NA,"Ulva compressa",NA,NA,"Rio Grande"
"479",523576,523576,701264,"Species","Ulva flexuosa","Wulfen, 1803",234468,5,1,"Chlorophyta","Ulvales","Ulvaceae","Ulva","Ulvophyceae",NA,NA,"Ulva flexuosa",NA,NA,"Rio Grande"
"480",523591,523591,701264,"Species","Ulva linza","Linnaeus, 1753",234474,10,1,"Chlorophyta","Ulvales","Ulvaceae","Ulva","Ulvophyceae",NA,NA,"Ulva linza",NA,NA,"Rio Grande"
"481",523641,523641,523639,"Species","Umbellosphaera tenuis","(Kamptner) Paasche, 1955",235983,4,1,"Haptophyta",NA,"Umbellosphaeraceae","Umbellosphaera","Haptophyta incertae sedis",NA,NA,"Umbellosphaera tenuis",NA,NA,"Rio Grande"
"482",523695,523695,523690,"Species","Umbrina canosai","Berg, 1895",273796,344,4,"Chordata","Perciformes","Sciaenidae","Umbrina","Actinopteri",NA,NA,"Umbrina canosai",NA,NA,"Rio Grande"
"483",523769,523769,762503,"Species","Undinula vulgaris","(Dana, 1849)",104473,1,1,"Arthropoda","Calanoida","Calanidae","Undinula",NA,NA,NA,"Undinula vulgaris",NA,NA,"Rio Grande"
"484",524065,524065,677008,"Species","Urophycis brasiliensis","(Kaup, 1858)",272519,228,4,"Chordata","Gadiformes","Phycidae","Urophycis","Actinopteri",NA,NA,"Urophycis brasiliensis",NA,NA,"Rio Grande"
"485",524068,524068,677008,"Species","Urophycis cirrata","(Goode & Bean, 1896)",272520,59,3,"Chordata","Gadiformes","Phycidae","Urophycis","Actinopteri",NA,NA,"Urophycis cirrata",NA,NA,"Rio Grande"
"486",524070,524070,677008,"Species","Urophycis floridana","(Bean & Dresel, 1884)",158990,1,1,"Chordata","Gadiformes","Phycidae","Urophycis","Actinopteri",NA,NA,"Urophycis floridana",NA,NA,"Rio Grande"
"487",524071,524071,677008,"Species","Urophycis mystacea","Miranda Ribeiro, 1903",272521,86,2,"Chordata","Gadiformes","Phycidae","Urophycis","Actinopteri",NA,NA,"Urophycis mystacea",NA,NA,"Rio Grande"
"488",524126,524126,524113,"Species","Uroptychus nitidus","(A. Milne Edwards, 1880)",148418,1,1,"Arthropoda","Decapoda","Chirostylidae","Uroptychus","Malacostraca",NA,NA,"Uroptychus nitidus",NA,NA,"Rio Grande"
"489",524536,524536,524529,"Species","Vaucheria longicaulis","Hoppaugh, 1930",157231,6,1,"Ochrophyta","Vaucheriales","Vaucheriaceae","Vaucheria","Xanthophyceae",NA,NA,"Vaucheria longicaulis",NA,NA,"Rio Grande"
"490",524680,524680,524669,"Species","Ventrifossa macropogon","Marshall, 1973",158747,2,1,"Chordata","Gadiformes","Macrouridae","Ventrifossa","Actinopteri",NA,NA,"Ventrifossa macropogon",NA,NA,"Rio Grande"
"491",524682,524682,524669,"Species","Ventrifossa mucocephalus","Marshall, 1973",275600,1,1,"Chordata","Gadiformes","Macrouridae","Ventrifossa","Actinopteri",NA,NA,"Ventrifossa mucocephalus",NA,NA,"Rio Grande"
"492",525487,525487,701356,"Species","Volvulella persimilis","(Mörch, 1875)",420552,4,1,"Mollusca","Cephalaspidea","Rhizoridae","Volvulella","Gastropoda",NA,NA,"Volvulella persimilis",NA,NA,"Rio Grande"
"493",525740,525740,525790,"Family","Xanthidae","MacLeay, 1838",106769,1,1,"Arthropoda","Decapoda","Xanthidae",NA,"Malacostraca",NA,NA,NA,NA,NA,"Rio Grande"
"494",525952,525952,770544,"Species","Xenococcus cladophorae","(Tilden) Setchell & N.L.Gardner, 1918",240531,11,1,"Cyanobacteria","Chroococcales","Xenococcaceae","Xenococcus","Cyanophyceae",NA,NA,"Xenococcus cladophorae",NA,NA,"Rio Grande"
"495",526285,526285,777183,"Species","Xystreurys rasile","(Jordan, 1891)",283200,3,2,"Chordata","Pleuronectiformes","Paralichthyidae","Xystreurys","Actinopteri",NA,NA,"Xystreurys rasile",NA,NA,"Rio Grande"
"496",526484,526484,777191,"Species","Zapteryx brevirostris","(Müller & Henle, 1841)",283212,6,3,"Chordata","Rajiformes","Rhinobatidae","Zapteryx","Elasmobranchii",TRUE,"VU","Zapteryx brevirostris",NA,NA,"Rio Grande"
"497",526625,526625,526624,"Species","Zenopsis conchifer","(Lowe, 1852)",127426,163,3,"Chordata","Zeiformes","Zeidae","Zenopsis","Actinopteri",NA,NA,"Zenopsis conchifer",NA,NA,"Rio Grande"
"498",527292,527292,423399,"Species","Cladopsammia manuelensis","(Chevalier, 1966)",286959,21,3,"Cnidaria","Scleractinia","Dendrophylliidae","Cladopsammia","Anthozoa",NA,NA,"Cladopsammia manuelensis",NA,NA,"Rio Grande"
"499",527502,527502,432585,"Species","Deltocyathus halianthus","(Lindström, 1877)",286795,1,1,"Cnidaria","Scleractinia","Deltocyathidae","Deltocyathus","Anthozoa",NA,NA,"Deltocyathus halianthus",NA,NA,"Rio Grande"
"500",527507,527507,697011,"Species","Dendrophyllia alternata","Pourtalès, 1880",135184,2,1,"Cnidaria","Scleractinia","Dendrophylliidae","Dendrophyllia","Anthozoa",NA,NA,"Dendrophyllia alternata",NA,NA,"Rio Grande"
"501",527533,527533,621314,"Species","Diomedea dabbenena","Mathews, 1929",379381,1,1,"Chordata","Procellariiformes","Diomedeidae","Diomedea","Aves",TRUE,"CR","Diomedea dabbenena",NA,NA,"Rio Grande"
"502",527814,527814,445950,"Species","Gelidium floridanum","W.R.Taylor, 1943",372918,3,1,"Rhodophyta","Gelidiales","Gelidiaceae","Gelidium","Florideophyceae",NA,NA,"Gelidium floridanum",NA,NA,"Rio Grande"
"503",527850,527850,697799,"Subgenus","Haliclona (Halichoclona)","de Laubenfels, 1932",166575,4,1,"Porifera","Haplosclerida","Chalinidae","Haliclona","Demospongiae",NA,NA,NA,NA,NA,"Rio Grande"
"504",528892,528892,660604,"Species","Porphyra pujalsiae","Coll & E.C.Oliveira, 1976",372866,3,1,"Rhodophyta","Bangiales","Bangiaceae","Porphyra","Bangiophyceae",NA,NA,"Porphyra pujalsiae",NA,NA,"Rio Grande"
"505",528920,528920,497829,"Species","Procellaria conspicillata","Gould, 1844",405096,1,1,"Chordata","Procellariiformes","Procellariidae","Procellaria","Aves",TRUE,"VU","Procellaria conspicillata",NA,NA,"Rio Grande"
"506",531504,531504,477583,"Genus","Nephrops","Leach, 1814",106863,73,1,"Arthropoda","Decapoda","Nephropidae","Nephrops","Malacostraca",NA,NA,NA,NA,NA,"Rio Grande"
"507",533678,533678,403239,"Species","Anoplodactylus stictus","Marcus, 1940",240282,1,1,"Arthropoda","Pantopoda","Phoxichilidiidae","Anoplodactylus","Pycnogonida",NA,NA,"Anoplodactylus stictus",NA,NA,"Rio Grande"
"508",534315,534315,778182,"Species","Argyrodiaptomus bergi","(Richard, 1897)",357280,1,1,"Arthropoda","Calanoida","Diaptomidae","Argyrodiaptomus",NA,NA,NA,"Argyrodiaptomus bergi",NA,NA,"Rio Grande"
"509",534514,534514,775147,"Species","Artystone trysibia","Schioedte, 1866",259117,1,1,"Arthropoda","Isopoda","Cymothoidae","Artystone","Malacostraca",NA,NA,"Artystone trysibia",NA,NA,"Rio Grande"
"510",534979,534979,1014036,"Genus","Attheyella","Brady, 1880",346810,2,1,"Arthropoda","Harpacticoida","Canthocamptidae","Attheyella",NA,NA,NA,NA,NA,NA,"Rio Grande"
"511",535467,535467,775165,"Species","Bathynomus miyarei","Lemos de Castro, 1978",259256,3,2,"Arthropoda","Isopoda","Cirolanidae","Bathynomus","Malacostraca",NA,NA,"Bathynomus miyarei",NA,NA,"Rio Grande"
"512",540835,540835,437993,"Species","Eledone gaucha","Haimovici, 1988",341934,1,1,"Mollusca","Octopoda","Eledonidae","Eledone","Cephalopoda",NA,NA,"Eledone gaucha",NA,NA,"Rio Grande"
"513",545566,545566,545564,"Species","Leptocuma kinbergii","Sars, 1873",181864,1,1,"Arthropoda","Cumacea","Bodotriidae","Leptocuma","Malacostraca",NA,NA,"Leptocuma kinbergii",NA,NA,"Rio Grande"
"514",547133,547133,468813,"Species","Mediaster pedicellaris","(Perrier, 1881)",178125,1,1,"Echinodermata","Valvatida","Goniasteridae","Mediaster","Asteroidea",NA,NA,"Mediaster pedicellaris",NA,NA,"Rio Grande"
"515",549230,549230,478026,"Species","Nerocila armata","Dana, 1853",256837,25,1,"Arthropoda","Isopoda","Cymothoidae","Nerocila","Malacostraca",NA,NA,"Nerocila armata",NA,NA,"Rio Grande"
"516",549419,549419,549412,"Species","Notodiaptomus incompositus","(Brian, 1925)",359697,1,1,"Arthropoda","Calanoida","Diaptomidae","Notodiaptomus",NA,NA,NA,"Notodiaptomus incompositus",NA,NA,"Rio Grande"
"517",551652,551652,487004,"Species","Parapenaeus americanus","Rathbun, 1901",377558,54,1,"Arthropoda","Decapoda","Penaeidae","Parapenaeus","Malacostraca",NA,NA,"Parapenaeus americanus",NA,NA,"Rio Grande"
"518",552148,552148,768792,"Species","Peltaster placenta","(Müller & Troschel, 1842)",124055,1,1,"Echinodermata","Valvatida","Goniasteridae","Peltaster","Asteroidea",NA,NA,"Peltaster placenta",NA,NA,"Rio Grande"
"519",557709,557709,700803,"Species","Stylatula darwini","Kölliker, 1870",286693,1,1,"Cnidaria","Pennatulacea","Virgulariidae","Stylatula","Anthozoa",NA,NA,"Stylatula darwini",NA,NA,"Rio Grande"
"520",559353,559353,762073,"Species","Trochocyathus rawsoni","Pourtalès, 1874",286893,3,1,"Cnidaria","Scleractinia","Caryophylliidae","Trochocyathus","Anthozoa",NA,NA,"Trochocyathus rawsoni",NA,NA,"Rio Grande"
"521",560226,560226,778002,"Species","Vosseledone charrua","Palacio, 1978",342416,1,1,"Mollusca","Octopoda","Megaleledonidae","Vosseledone","Cephalopoda",NA,NA,"Vosseledone charrua",NA,NA,"Rio Grande"
"522",565582,565582,697584,"Species","Gammaropsis togoensis","(Schellenberg, 1925)",102372,1,1,"Arthropoda","Amphipoda","Photidae","Gammaropsis","Malacostraca",NA,NA,"Gammaropsis togoensis",NA,NA,"Rio Grande"
"523",572310,572310,410416,"Species","Bathyglycinde profunda","(Hartman & Fauchald, 1971)",240611,1,1,"Annelida","Phyllodocida","Goniadidae","Bathyglycinde","Polychaeta",NA,NA,"Bathyglycinde profunda",NA,NA,"Rio Grande"
"524",582540,582540,408874,"Species","Axinulus croulinensis","(Jeffreys, 1847)",234161,2,1,"Mollusca","Lucinoida","Thyasiridae","Axinulus","Bivalvia",NA,NA,"Axinulus croulinensis",NA,NA,"Rio Grande"
"525",588357,588357,776898,"Species","Platanichthys platana","(Regan, 1917)",282270,2,2,"Chordata","Clupeiformes","Clupeidae","Platanichthys","Actinopteri",NA,NA,"Platanichthys platana",NA,NA,"Rio Grande"
"526",593458,593458,408143,"Species","Atys caribaeus","(d'Orbigny, 1841)",345303,1,1,"Mollusca","Cephalaspidea","Haminoeidae","Atys","Gastropoda",NA,NA,"Atys caribaeus",NA,NA,"Rio Grande"
"527",594877,594877,430431,"Species","Cylichna verrillii","Dall, 1889",420537,1,1,"Mollusca","Cephalaspidea","Cylichnidae","Cylichna","Gastropoda",NA,NA,"Cylichna verrillii",NA,NA,"Rio Grande"
"528",597186,597186,397533,"Species","Acteon pelecais","Ev. Marcus, 1972",532352,1,1,"Mollusca","Heterobranchia incertae sedis","Acteonidae","Acteon","Gastropoda",NA,NA,"Acteon pelecais",NA,NA,"Rio Grande"
"529",598473,598473,598471,"Species","Albula nemoptera","(Fowler, 1911)",275409,4,2,"Chordata","Albuliformes","Albulidae","Albula","Actinopteri",TRUE,"DD","Albula nemoptera",NA,NA,"Rio Grande"
"530",598651,598651,598648,"Species","Alexandrium tamarense","(Lebour, 1925) Balech, 1995",109714,32,1,"Myzozoa","Gonyaulacales","Gonyaulacaceae","Alexandrium","Dinophyceae",NA,NA,"Alexandrium tamarense",TRUE,NA,"Rio Grande"
"531",599648,599648,737935,"Species","Ampelisca pugetica","Stimpson, 1864",423026,6,1,"Arthropoda","Amphipoda","Ampeliscidae","Ampelisca","Malacostraca",NA,NA,"Ampelisca pugetica",NA,NA,"Rio Grande"
"532",600013,600013,738082,"Species","Amphissa acuminata","(Smith, 1915)",511358,3,1,"Mollusca","Neogastropoda","Columbellidae","Amphissa","Gastropoda",NA,NA,"Amphissa acuminata",NA,NA,"Rio Grande"
"533",600016,600016,738082,"Species","Amphissa cancellata","(Castellanos, 1979)",511360,1,1,"Mollusca","Neogastropoda","Columbellidae","Amphissa","Gastropoda",NA,NA,"Amphissa cancellata",NA,NA,"Rio Grande"
"534",600338,600338,402024,"Species","Ampithoe ramondi","Audouin, 1826",102000,3,1,"Arthropoda","Amphipoda","Ampithoidae","Ampithoe","Malacostraca",NA,NA,"Ampithoe ramondi",NA,NA,"Rio Grande"
"535",600684,600684,402464,"Species","Anatoma aedonia","(Watson, 1886)",493001,1,1,"Mollusca",NA,"Anatomidae","Anatoma","Gastropoda",NA,NA,"Anatoma aedonia",NA,NA,"Rio Grande"
"536",600927,600927,402768,"Species","Ancylopsetta kumperae","Tyler, 1959",276009,1,1,"Chordata","Pleuronectiformes","Paralichthyidae","Ancylopsetta","Actinopteri",TRUE,"DD","Ancylopsetta kumperae",NA,NA,"Rio Grande"
"537",601298,601298,403358,"Species","Antalis antillarum","(d'Orbigny, 1853)",344426,2,1,"Mollusca","Dentaliida","Dentaliidae","Antalis","Scaphopoda",NA,NA,"Antalis antillarum",NA,NA,"Rio Grande"
"538",601302,601302,403358,"Species","Antalis cerata","(Dall, 1881)",344431,5,1,"Mollusca","Dentaliida","Dentaliidae","Antalis","Scaphopoda",NA,NA,"Antalis cerata",NA,NA,"Rio Grande"
"539",601572,601572,403881,"Species","Antigonia capros","Lowe, 1843",127418,35,2,"Chordata","Perciformes","Caproidae","Antigonia","Actinopteri",NA,NA,"Antigonia capros",NA,NA,"Rio Grande"
"540",601772,601772,770560,"Species","Aphanothece stagnina","(Sprengel) A.Braun, 1863",162694,6,1,"Cyanobacteria","Chroococcales","Cyanobacteriaceae","Aphanothece","Cyanophyceae",NA,NA,"Aphanothece stagnina",NA,NA,"Rio Grande"
"541",602568,602568,771615,"Species","Arenaeus cribrarius","(Lamarck, 1818)",158046,14,2,"Arthropoda","Decapoda","Portunidae","Arenaeus","Malacostraca",NA,NA,"Arenaeus cribrarius",NA,NA,"Rio Grande"
